2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.52,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.54,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.56,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.42,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.58,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.46,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.42,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.52,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.46,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.52,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.46,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.52,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.54,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.52,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.46,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.52,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.58,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.46,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.42,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.46,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.56,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.56,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.56,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.52,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.4,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.54,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.56,KNN,PartiallyResampled1,0.10

0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.62,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.54,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.4,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.52,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.54,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.44,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.48,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.48,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.54,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.54,KNN,PartiallyResampled1,0.10
0,0.48,Random Forest,PartiallyResampled1,0.10
1,0.52,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.5,KNN,PartiallyResampled1,0.10
0,0.52,Random Forest,PartiallyResampled1,0.10
1,0.48,GBC,PartiallyResampled1,0.10
2,0.52,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled1,0.10
1,0.5,GBC,PartiallyResampled1,0.10
2,0.5,Naive Bayes,PartiallyResampled1,0.10
3,0.46,KNN,PartiallyResampled1,0.10
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.46,KNN,PartiallyResampled2,0.20
0,0.48,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.5,Naive Bayes,PartiallyResampled2,0.20
3,0.42,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.5,Naive Bayes,PartiallyResampled2,0.20
3,0.52,KNN,PartiallyResampled2,0.20
0,0.52,Random Forest,PartiallyResampled2,0.20
1,0.44,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.54,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.44,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.56,KNN,PartiallyResampled2,0.20
0,0.54,Random Forest,PartiallyResampled2,0.20
1,0.54,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.54,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.52,KNN,PartiallyResampled2,0.20
0,0.48,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.5,Naive Bayes,PartiallyResampled2,0.20
3,0.46,KNN,PartiallyResampled2,0.20
0,0.48,Random Forest,PartiallyResampled2,0.20
1,0.54,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.38,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.48,GBC,PartiallyResampled2,0.20
2,0.5,Naive Bayes,PartiallyResampled2,0.20
3,0.48,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.54,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.52,KNN,PartiallyResampled2,0.20
0,0.52,Random Forest,PartiallyResampled2,0.20
1,0.46,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.38,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.46,GBC,PartiallyResampled2,0.20
2,0.5,Naive Bayes,PartiallyResampled2,0.20
3,0.48,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.52,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.58,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.46,GBC,PartiallyResampled2,0.20
2,0.5,Naive Bayes,PartiallyResampled2,0.20
3,0.46,KNN,PartiallyResampled2,0.20
0,0.52,Random Forest,PartiallyResampled2,0.20
1,0.48,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.52,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.56,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.5,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.48,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.54,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.46,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.54,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.46,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.5,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.5,KNN,PartiallyResampled2,0.20
0,0.52,Random Forest,PartiallyResampled2,0.20
1,0.48,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.38,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.52,GBC,PartiallyResampled2,0.20
2,0.48,Naive Bayes,PartiallyResampled2,0.20
3,0.52,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.46,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.56,KNN,PartiallyResampled2,0.20
0,0.5,Random Forest,PartiallyResampled2,0.20
1,0.56,GBC,PartiallyResampled2,0.20
2,0.52,Naive Bayes,PartiallyResampled2,0.20
3,0.56,KNN,PartiallyResampled2,0.20
0,0.48,Random Forest,PartiallyResampled2,0.20
1,0.48,GBC,PartiallyResampled2,0.20
2,0.5,Naive Bayes,PartiallyResampled2,0.20
3,0.48,KNN,PartiallyResampled2,0.20
